obs_id,individual_id,group_id,obs_date,year,month,season,session_duration_min,foraging_rate_pct,agonistic_events,affiliation_events,nearest_neighbour_dist_m,observer_id
2750,132,4,2018-11-05,2018,11,wet,52,38.4,0,1,4.9,OBS_07
2751,132,4,2018-12-24,2018,12,dry,48,32.4,1,2,25.1,OBS_07
2752,132,4,2018-08-29,2018,8,dry,75,21.5,1,3,2.8,OBS_07
2753,132,4,2018-11-11,2018,11,wet,58,37.5,2,2,12.5,OBS_01
2754,486,12,2018-01-18,2018,1,dry,55,56.5,0,0,16.4,OBS_05
2755,486,12,2018-09-01,2018,9,wet,30,60.1,0,0,6.0,OBS_07
2756,486,12,2018-09-28,2018,9,wet,70,69.0,2,1,2.9,OBS_06
2757,186,5,2017-05-22,2017,5,wet,61,48.4,0,0,33.9,OBS_02
2758,186,5,2017-09-13,2017,9,wet,47,48.7,1,0,0.7,OBS_04
2759,186,5,2017-12-16,2017,12,dry,54,33.9,0,5,3.3,OBS_06
2760,230,6,2018-04-28,2018,4,wet,76,57.6,1,3,23.5,OBS_03
2761,230,6,2018-12-26,2018,12,dry,86,41.2,2,3,14.2,OBS_04
2762,230,6,2018-01-03,2018,1,dry,33,46.0,0,2,3.1,OBS_07
2763,397,10,2022-07-21,2022,7,dry,46,36.9,2,0,5.0,OBS_02
2764,397,10,2022-01-26,2022,1,dry,76,39.6,3,1,0.6,OBS_03
2765,397,10,2022-03-25,2022,3,wet,54,42.5,1,1,3.5,OBS_01
2766,397,10,2022-11-20,2022,11,wet,31,49.8,2,3,5.0,OBS_05
2767,389,10,2014-03-22,2014,3,wet,63,47.7,0,2,4.2,OBS_01
2768,389,10,2014-01-27,2014,1,dry,68,23.3,1,0,5.7,OBS_03
2769,389,10,2014-07-18,2014,7,dry,64,39.3,1,0,3.5,OBS_06
2770,389,10,2014-05-16,2014,5,wet,62,41.6,1,1,3.9,OBS_07
2771,389,10,2014-05-06,2014,5,wet,77,39.9,1,2,8.3,OBS_06
2772,389,10,2014-12-19,2014,12,dry,50,22.1,3,1,4.8,OBS_06
2773,156,5,2015-01-20,2015,1,dry,61,44.3,2,0,5.0,OBS_07
2774,156,5,2015-11-30,2015,11,wet,48,49.5,2,3,5.0,OBS_02
2775,156,5,2015-08-05,2015,8,dry,66,47.6,1,0,0.1,OBS_05
2776,156,5,2015-08-06,2015,8,dry,72,45.0,2,2,5.4,OBS_01
2777,498,12,2023-07-18,2023,7,dry,62,25.8,0,3,2.0,OBS_04
2778,498,12,2023-08-13,2023,8,dry,68,25.0,0,2,1.3,OBS_07
2779,498,12,2023-07-30,2023,7,dry,43,29.3,0,7,9.3,OBS_03
2780,498,12,2023-01-04,2023,1,dry,57,33.0,0,2,1.0,OBS_02
2781,122,4,2018-08-05,2018,8,dry,46,42.6,1,1,1.7,OBS_03
2782,122,4,2018-03-20,2018,3,wet,58,60.6,5,0,0.0,OBS_03
2783,122,4,2018-01-20,2018,1,dry,59,42.3,1,1,15.1,OBS_01
2784,122,4,2018-06-03,2018,6,dry,56,39.0,1,2,5.2,OBS_07
2785,356,9,2022-11-30,2022,11,wet,64,43.2,0,7,1.0,OBS_04
2786,356,9,2022-03-20,2022,3,wet,51,36.0,0,3,17.0,OBS_07
2787,356,9,2022-01-03,2022,1,dry,64,33.4,0,1,13.0,OBS_07
2788,356,9,2022-01-16,2022,1,dry,67,19.9,1,5,0.5,OBS_04
2789,356,9,2022-04-04,2022,4,wet,55,36.0,0,5,3.6,OBS_04
2790,356,9,2022-11-04,2022,11,wet,68,34.5,0,4,1.1,OBS_05
2791,296,8,2016-10-19,2016,10,wet,63,53.2,1,4,5.7,OBS_06
2792,296,8,2016-06-10,2016,6,dry,27,43.0,0,4,3.1,OBS_05
2793,296,8,2016-04-30,2016,4,wet,71,51.7,0,5,5.1,OBS_04
2794,296,8,2016-09-29,2016,9,wet,52,51.3,1,4,2.7,OBS_01
2795,296,8,2016-02-17,2016,2,dry,52,37.7,0,3,3.1,OBS_04
2796,296,8,2016-12-27,2016,12,dry,45,35.9,0,2,36.8,OBS_04
2797,20,1,2018-08-09,2018,8,dry,68,34.8,0,1,7.0,OBS_03
2798,20,1,2018-12-18,2018,12,dry,61,34.8,4,2,0.2,OBS_05
2799,20,1,2018-05-26,2018,5,wet,76,45.3,0,4,6.5,OBS_05
2800,20,1,2018-09-21,2018,9,wet,73,43.3,2,0,1.6,OBS_03
2801,248,6,2018-12-03,2018,12,dry,31,42.6,3,0,10.8,OBS_07
2802,248,6,2018-09-04,2018,9,wet,51,56.6,0,0,2.8,OBS_01
2803,248,6,2018-05-12,2018,5,wet,28,53.2,1,0,13.3,OBS_05
2804,248,6,2018-09-23,2018,9,wet,57,52.1,0,3,7.7,OBS_01
2805,61,2,2020-07-06,2020,7,dry,53,40.3,0,2,6.2,OBS_02
2806,61,2,2020-04-18,2020,4,wet,73,50.2,0,2,20.1,OBS_04
2807,61,2,2020-10-02,2020,10,wet,47,48.4,1,5,5.4,OBS_03
2808,61,2,2020-02-25,2020,2,dry,70,39.0,0,2,7.8,OBS_05
2809,61,2,2020-03-20,2020,3,wet,71,48.8,0,4,22.1,OBS_07
2810,64,2,2016-10-01,2016,10,wet,39,41.5,1,2,0.3,OBS_01
2811,64,2,2016-01-04,2016,1,dry,39,31.3,0,3,13.9,OBS_06
2812,64,2,2016-02-15,2016,2,dry,47,34.6,3,3,10.2,OBS_02
2813,64,2,2016-08-13,2016,8,dry,53,33.5,0,1,14.2,OBS_01
2814,439,11,2018-02-25,2018,2,dry,73,36.3,2,3,2.9,OBS_05
2815,439,11,2018-11-05,2018,11,wet,63,45.0,0,1,2.8,OBS_03
2816,439,11,2018-08-14,2018,8,dry,58,33.1,0,5,12.2,OBS_02
2817,439,11,2018-07-14,2018,7,dry,66,33.4,1,3,0.7,OBS_05
2818,417,11,2020-10-05,2020,10,wet,56,43.7,0,5,6.4,OBS_03
2819,417,11,2020-03-05,2020,3,wet,61,45.5,0,2,2.2,OBS_03
2820,417,11,2020-02-22,2020,2,dry,47,39.4,1,3,10.0,OBS_03
2821,417,11,2020-04-22,2020,4,wet,53,52.1,1,1,2.3,OBS_05
2822,417,11,2020-04-30,2020,4,wet,64,40.0,2,2,6.0,OBS_03
2823,417,11,2020-01-09,2020,1,dry,64,34.4,0,4,10.7,OBS_04
2824,187,5,2019-07-05,2019,7,dry,49,27.9,2,1,0.9,OBS_06
2825,187,5,2019-11-21,2019,11,wet,57,48.8,1,1,12.2,OBS_06
2826,187,5,2019-03-18,2019,3,wet,54,45.8,0,5,0.1,OBS_02
2827,187,5,2019-07-23,2019,7,dry,71,44.0,2,4,3.1,OBS_02
2828,314,9,2015-12-10,2015,12,dry,46,34.8,0,3,2.6,OBS_06
2829,314,9,2015-07-19,2015,7,dry,30,47.5,0,2,0.3,OBS_07
2830,314,9,2015-02-16,2015,2,dry,39,47.8,2,2,4.5,OBS_07
2831,468,12,2018-04-11,2018,4,wet,45,54.7,2,0,9.5,OBS_07
2832,468,12,2018-01-14,2018,1,dry,47,45.2,3,1,13.7,OBS_01
2833,468,12,2018-03-21,2018,3,wet,58,55.1,4,1,1.3,OBS_02
2834,468,12,2018-08-27,2018,8,dry,60,39.8,2,1,2.6,OBS_03
2835,468,12,2018-06-10,2018,6,dry,44,45.5,5,1,26.8,OBS_04
2836,468,12,2018-10-08,2018,10,wet,56,50.4,1,3,23.8,OBS_01
2837,168,5,2023-06-15,2023,6,dry,64,26.9,4,1,9.3,OBS_02
2838,168,5,2023-09-14,2023,9,wet,59,34.3,0,1,25.4,OBS_04
2839,168,5,2023-12-22,2023,12,dry,60,22.1,0,1,9.8,OBS_02
2840,168,5,2023-08-17,2023,8,dry,60,31.9,1,3,4.4,OBS_02
2841,168,5,2023-12-08,2023,12,dry,51,27.7,2,2,1.3,OBS_04
2842,1,1,2014-08-20,2014,8,dry,78,43.4,1,0,6.7,OBS_02
2843,1,1,2014-09-28,2014,9,wet,46,52.2,1,2,16.5,OBS_06
2844,1,1,2014-10-17,2014,10,wet,41,55.0,2,2,13.0,OBS_04
2845,21,1,2019-05-15,2019,5,wet,46,45.4,1,5,19.5,OBS_06
2846,21,1,2019-05-16,2019,5,wet,64,38.4,0,3,14.5,OBS_02
2847,21,1,2019-06-02,2019,6,dry,41,33.2,0,2,13.3,OBS_05
2848,21,1,2019-11-18,2019,11,wet,70,52.3,0,3,7.2,OBS_01
2849,21,1,2019-04-24,2019,4,wet,68,46.1,2,5,15.8,OBS_03
2850,21,1,2019-06-12,2019,6,dry,34,33.1,2,3,0.9,OBS_06
2851,23,1,2020-11-26,2020,11,wet,43,47.9,1,1,21.6,OBS_04
2852,23,1,2020-12-07,2020,12,dry,49,29.7,0,4,12.4,OBS_05
2853,23,1,2020-06-13,2020,6,dry,84,26.2,1,3,14.0,OBS_06
2854,23,1,2020-05-04,2020,5,wet,38,43.2,0,7,8.1,OBS_05
2855,23,1,2020-09-08,2020,9,wet,54,33.3,0,0,10.2,OBS_05
2856,23,1,2020-02-01,2020,2,dry,60,38.4,0,5,3.6,OBS_07
2857,291,7,2023-11-10,2023,11,wet,67,41.0,1,1,7.9,OBS_03
2858,291,7,2023-04-20,2023,4,wet,45,46.6,0,7,13.3,OBS_05
2859,291,7,2023-11-08,2023,11,wet,65,44.4,0,2,12.2,OBS_07
2860,328,9,2023-11-26,2023,11,wet,63,32.4,0,3,3.6,OBS_02
2861,328,9,2023-03-09,2023,3,wet,39,29.5,0,2,9.0,OBS_01
2862,328,9,2023-02-18,2023,2,dry,74,19.2,0,6,2.4,OBS_01
2863,328,9,2023-01-15,2023,1,dry,69,26.5,0,1,14.6,OBS_02
2864,328,9,2023-01-24,2023,1,dry,31,15.3,1,1,10.1,OBS_07
2865,328,9,2023-11-21,2023,11,wet,45,30.5,0,2,2.7,OBS_07
2866,164,5,2020-01-08,2020,1,dry,53,52.0,0,2,6.2,OBS_07
2867,164,5,2020-05-07,2020,5,wet,75,63.3,0,3,3.5,OBS_02
2868,164,5,2020-07-07,2020,7,dry,54,51.7,0,1,7.5,OBS_04
2869,164,5,2020-07-02,2020,7,dry,27,60.6,0,1,1.5,OBS_06
2870,164,5,2020-07-11,2020,7,dry,56,50.9,4,3,3.9,OBS_06
2871,164,5,2020-08-25,2020,8,dry,54,60.2,1,2,0.2,OBS_02
2872,76,2,2022-02-20,2022,2,dry,71,54.4,0,5,3.9,OBS_05
2873,76,2,2022-01-30,2022,1,dry,49,49.0,0,2,2.4,OBS_04
2874,76,2,2022-12-04,2022,12,dry,54,49.1,1,3,15.5,OBS_03
2875,76,2,2022-01-31,2022,1,dry,50,51.3,0,3,2.8,OBS_02
2876,76,2,2022-01-12,2022,1,dry,61,38.8,1,3,22.7,OBS_03
2877,76,2,2022-07-25,2022,7,dry,53,42.9,0,6,4.0,OBS_01
2878,387,10,2020-08-27,2020,8,dry,75,43.0,0,4,13.6,OBS_05
2879,387,10,2020-02-27,2020,2,dry,82,39.2,1,3,17.2,OBS_01
2880,387,10,2020-05-26,2020,5,wet,38,51.4,0,1,2.0,OBS_01
2881,109,3,2013-04-02,2013,4,wet,27,51.1,0,1,8.1,OBS_06
2882,109,3,2013-10-22,2013,10,wet,38,48.7,1,1,7.2,OBS_01
2883,109,3,2013-04-13,2013,4,wet,74,63.7,0,3,2.9,OBS_01
2884,109,3,2013-08-17,2013,8,dry,52,39.7,2,4,7.5,OBS_03
2885,109,3,2013-05-17,2013,5,wet,23,51.5,2,1,6.3,OBS_05
2886,109,3,2013-12-15,2013,12,dry,38,37.9,1,1,7.5,OBS_04
2887,393,10,2019-05-19,2019,5,wet,52,65.8,0,2,5.2,OBS_07
2888,393,10,2019-12-27,2019,12,dry,69,44.7,1,2,13.2,OBS_06
2889,393,10,2019-07-03,2019,7,dry,57,49.8,0,2,12.7,OBS_04
2890,56,2,2021-12-03,2021,12,dry,61,52.5,1,0,1.7,OBS_04
2891,56,2,2021-06-22,2021,6,dry,50,57.5,0,4,4.3,OBS_01
2892,56,2,2021-04-22,2021,4,wet,68,74.0,0,3,6.3,OBS_02
2893,56,2,2021-05-15,2021,5,wet,24,60.8,2,2,4.6,OBS_04
2894,56,2,2021-11-10,2021,11,wet,49,58.2,0,3,36.9,OBS_07
2895,486,12,2023-04-26,2023,4,wet,61,49.7,0,2,23.1,OBS_03
2896,486,12,2023-11-27,2023,11,wet,46,45.2,0,3,38.9,OBS_07
2897,486,12,2023-07-22,2023,7,dry,64,40.5,0,1,8.0,OBS_05
2898,486,12,2023-10-01,2023,10,wet,77,55.2,0,3,0.2,OBS_01
2899,279,7,2010-09-24,2010,9,wet,61,56.4,0,0,3.0,OBS_07
2900,279,7,2010-11-30,2010,11,wet,51,55.5,0,1,6.2,OBS_03
2901,279,7,2010-08-15,2010,8,dry,67,47.6,1,5,0.7,OBS_05
2902,279,7,2010-04-13,2010,4,wet,64,47.2,1,2,3.5,OBS_06
2903,411,11,2017-12-05,2017,12,dry,59,31.1,1,1,1.6,OBS_05
2904,411,11,2017-03-08,2017,3,wet,53,55.7,1,3,4.0,OBS_04
2905,411,11,2017-12-19,2017,12,dry,67,39.9,1,1,23.9,OBS_06
2906,411,11,2017-11-07,2017,11,wet,53,47.3,3,0,3.8,OBS_05
2907,411,11,2017-04-30,2017,4,wet,43,57.3,0,1,5.7,OBS_04
2908,487,12,2020-01-22,2020,1,dry,47,31.9,0,2,9.5,OBS_03
2909,487,12,2020-11-16,2020,11,wet,43,41.1,0,4,0.5,OBS_01
2910,487,12,2020-01-03,2020,1,dry,64,36.4,0,1,1.8,OBS_07
2911,487,12,2020-10-12,2020,10,wet,51,35.2,1,2,9.5,OBS_06
2912,117,4,2014-01-03,2014,1,dry,59,35.7,1,3,3.6,OBS_06
2913,117,4,2014-11-20,2014,11,wet,43,50.4,0,5,22.5,OBS_05
2914,117,4,2014-05-14,2014,5,wet,61,43.4,2,3,3.1,OBS_01
2915,117,4,2014-08-23,2014,8,dry,72,36.7,0,2,1.1,OBS_02
2916,195,5,2018-03-26,2018,3,wet,66,46.1,0,7,6.6,OBS_04
2917,195,5,2018-01-13,2018,1,dry,37,45.7,1,2,1.1,OBS_07
2918,195,5,2018-11-03,2018,11,wet,51,44.5,2,1,11.0,OBS_03
2919,195,5,2018-09-18,2018,9,wet,70,60.2,0,1,5.5,OBS_04
2920,195,5,2018-04-19,2018,4,wet,53,50.5,0,1,3.4,OBS_05
2921,195,5,2018-03-31,2018,3,wet,57,47.0,0,1,1.8,OBS_01
2922,427,11,2017-11-30,2017,11,wet,52,48.6,2,3,5.5,OBS_02
2923,427,11,2017-06-14,2017,6,dry,61,28.1,2,1,11.7,OBS_01
2924,427,11,2017-01-02,2017,1,dry,64,26.9,1,0,2.3,OBS_03
2925,427,11,2017-07-22,2017,7,dry,51,32.9,1,0,3.3,OBS_04
2926,427,11,2017-02-01,2017,2,dry,59,26.7,1,0,15.9,OBS_02
2927,427,11,2017-03-01,2017,3,wet,61,38.8,1,2,1.4,OBS_01
2928,429,11,2014-03-31,2014,3,wet,55,28.8,0,2,26.9,OBS_05
2929,429,11,2014-07-05,2014,7,dry,49,26.5,0,1,1.5,OBS_06
2930,429,11,2014-12-03,2014,12,dry,33,25.6,0,2,17.1,OBS_04
2931,429,11,2014-05-14,2014,5,wet,56,36.5,1,2,6.6,OBS_05
2932,429,11,2014-09-12,2014,9,wet,60,45.2,0,8,8.1,OBS_03
2933,280,7,2016-10-15,2016,10,wet,50,46.4,2,1,3.0,OBS_07
2934,280,7,2016-05-07,2016,5,wet,34,50.2,3,0,4.8,OBS_01
2935,280,7,2016-01-13,2016,1,dry,61,28.4,2,1,3.5,OBS_03
2936,280,7,2016-04-30,2016,4,wet,56,34.4,3,2,0.6,OBS_04
2937,280,7,2016-04-10,2016,4,wet,57,33.5,0,1,77.7,OBS_01
2938,422,11,2016-02-21,2016,2,dry,61,55.5,2,1,0.2,OBS_04
2939,422,11,2016-11-24,2016,11,wet,75,77.8,2,1,0.1,OBS_01
2940,422,11,2016-02-21,2016,2,dry,56,63.9,1,1,2.1,OBS_06
2941,422,11,2016-11-09,2016,11,wet,57,58.9,4,3,1.5,OBS_07
2942,422,11,2016-10-25,2016,10,wet,50,60.9,2,4,9.9,OBS_01
2943,76,2,2018-05-22,2018,5,wet,38,46.6,0,7,26.1,OBS_03
2944,76,2,2018-03-05,2018,3,wet,87,51.6,0,4,7.9,OBS_02
2945,76,2,2018-12-28,2018,12,dry,53,43.6,0,1,4.8,OBS_02
2946,76,2,2018-07-22,2018,7,dry,41,34.7,0,4,1.8,OBS_07
2947,303,8,2023-05-18,2023,5,wet,79,54.6,1,2,1.6,OBS_05
2948,303,8,2023-12-18,2023,12,dry,49,43.7,3,1,5.7,OBS_07
2949,303,8,2023-05-05,2023,5,wet,52,62.9,2,2,3.7,OBS_05
2950,210,5,2023-11-04,2023,11,wet,70,42.4,0,6,2.7,OBS_03
2951,210,5,2023-01-12,2023,1,dry,46,41.6,0,2,2.3,OBS_03
2952,210,5,2023-04-20,2023,4,wet,44,54.6,1,3,16.6,OBS_07
2953,210,5,2023-05-03,2023,5,wet,60,43.2,0,4,1.7,OBS_07
2954,210,5,2023-03-19,2023,3,wet,58,40.1,1,6,7.5,OBS_02
2955,293,7,2021-07-17,2021,7,dry,59,43.9,1,1,11.3,OBS_06
2956,293,7,2021-03-05,2021,3,wet,49,48.8,1,3,0.0,OBS_02
2957,293,7,2021-03-01,2021,3,wet,69,46.2,0,1,9.9,OBS_05
2958,293,7,2021-07-08,2021,7,dry,47,39.8,0,1,3.3,OBS_03
2959,278,7,2011-10-31,2011,10,wet,58,44.8,0,1,2.7,OBS_04
2960,278,7,2011-03-07,2011,3,wet,50,43.6,2,1,12.7,OBS_04
2961,278,7,2011-01-27,2011,1,dry,56,51.5,0,1,7.8,OBS_05
2962,278,7,2011-11-26,2011,11,wet,58,47.7,1,1,3.4,OBS_07
2963,278,7,2011-03-21,2011,3,wet,53,50.1,0,3,8.7,OBS_01
2964,278,7,2011-10-24,2011,10,wet,60,40.7,0,3,3.5,OBS_04
2965,28,1,2023-03-22,2023,3,wet,24,52.9,0,4,1.2,OBS_07
2966,28,1,2023-10-17,2023,10,wet,34,49.6,0,0,9.4,OBS_07
2967,28,1,2023-05-24,2023,5,wet,43,53.6,2,3,16.8,OBS_07
2968,28,1,2023-06-07,2023,6,dry,33,39.6,0,5,6.3,OBS_04
2969,28,1,2023-04-12,2023,4,wet,70,52.8,0,1,4.3,OBS_01
2970,67,2,2022-03-01,2022,3,wet,61,52.6,2,1,3.9,OBS_01
2971,67,2,2022-10-27,2022,10,wet,43,64.2,1,1,6.6,OBS_03
2972,67,2,2022-04-18,2022,4,wet,51,51.7,1,4,19.3,OBS_05
2973,67,2,2022-03-13,2022,3,wet,51,58.2,4,1,1.8,OBS_05
2974,67,2,2022-09-19,2022,9,wet,38,64.2,3,2,19.5,OBS_05
2975,422,11,2012-03-27,2012,3,wet,55,46.4,1,2,2.0,OBS_06
2976,422,11,2012-07-11,2012,7,dry,70,34.9,2,3,9.7,OBS_04
2977,422,11,2012-09-04,2012,9,wet,44,45.4,1,0,10.2,OBS_01
2978,422,11,2012-12-19,2012,12,dry,62,35.4,1,2,15.3,OBS_04
2979,422,11,2012-10-06,2012,10,wet,45,51.9,2,3,6.5,OBS_05
2980,282,7,2023-07-15,2023,7,dry,75,36.5,4,2,21.9,OBS_07
2981,282,7,2023-05-20,2023,5,wet,49,45.6,1,1,29.1,OBS_04
2982,282,7,2023-06-28,2023,6,dry,73,35.2,2,0,15.1,OBS_02
2983,282,7,2023-10-25,2023,10,wet,53,50.7,2,3,3.0,OBS_01
2984,282,7,2023-02-10,2023,2,dry,65,33.2,1,1,0.8,OBS_07
2985,160,5,2017-09-15,2017,9,wet,65,43.1,1,0,5.4,OBS_06
2986,160,5,2017-01-06,2017,1,dry,72,24.6,2,2,8.3,OBS_04
2987,160,5,2017-01-20,2017,1,dry,54,24.9,2,1,15.7,OBS_02
2988,160,5,2017-04-17,2017,4,wet,57,40.6,3,0,26.2,OBS_03
2989,160,5,2017-10-11,2017,10,wet,55,40.5,0,0,7.5,OBS_05
2990,140,4,2017-11-19,2017,11,wet,40,29.8,3,0,0.4,OBS_06
2991,140,4,2017-01-09,2017,1,dry,49,17.7,0,3,3.5,OBS_06
2992,140,4,2017-11-22,2017,11,wet,54,33.6,0,1,5.7,OBS_03
2993,140,4,2017-01-22,2017,1,dry,48,24.8,2,1,8.8,OBS_07
2994,140,4,2017-11-06,2017,11,wet,52,29.5,0,1,9.1,OBS_02
2995,489,12,2021-06-11,2021,6,dry,65,36.0,0,0,3.7,OBS_06
2996,489,12,2021-09-13,2021,9,wet,78,56.9,1,3,5.3,OBS_04
2997,489,12,2021-11-07,2021,11,wet,73,66.7,1,1,6.7,OBS_04
2998,489,12,2021-07-17,2021,7,dry,63,39.7,0,0,3.2,OBS_07
2999,79,2,2018-08-01,2018,8,dry,66,39.2,6,1,9.1,OBS_04
3000,79,2,2018-06-06,2018,6,dry,35,34.1,2,0,2.2,OBS_03
3001,79,2,2018-01-29,2018,1,dry,52,34.6,2,0,11.3,OBS_04
3002,79,2,2018-05-10,2018,5,wet,35,54.0,1,2,1.3,OBS_02
3003,79,2,2018-04-11,2018,4,wet,75,40.9,1,0,1.0,OBS_06
3004,124,4,2013-07-26,2013,7,dry,48,44.8,0,0,8.6,OBS_07
3005,124,4,2013-11-19,2013,11,wet,65,53.3,1,0,7.1,OBS_05
3006,124,4,2013-06-17,2013,6,dry,85,38.8,2,1,9.0,OBS_02
3007,124,4,2013-09-22,2013,9,wet,64,55.3,2,0,0.4,OBS_04
3008,124,4,2013-06-16,2013,6,dry,38,36.1,0,2,8.0,OBS_04
3009,62,2,2022-12-27,2022,12,dry,62,46.0,0,0,9.5,OBS_03
3010,62,2,2022-06-19,2022,6,dry,62,36.8,1,4,2.8,OBS_01
3011,62,2,2022-11-29,2022,11,wet,35,53.9,0,3,2.6,OBS_07
3012,62,2,2022-02-23,2022,2,dry,51,43.8,2,2,1.7,OBS_05
3013,334,9,2019-03-16,2019,3,wet,53,68.7,0,1,59.6,OBS_06
3014,334,9,2019-08-07,2019,8,dry,47,50.0,0,0,0.3,OBS_05
3015,334,9,2019-04-23,2019,4,wet,44,66.0,3,1,11.2,OBS_06
3016,334,9,2019-11-15,2019,11,wet,50,72.7,0,3,10.8,OBS_05
3017,341,9,2021-01-19,2021,1,dry,38,25.3,1,2,5.3,OBS_03
3018,341,9,2021-03-26,2021,3,wet,41,39.3,1,3,3.6,OBS_04
3019,341,9,2021-04-02,2021,4,wet,50,37.3,1,3,11.6,OBS_07
3020,341,9,2021-07-05,2021,7,dry,69,22.9,0,1,5.1,OBS_03
3021,341,9,2021-06-14,2021,6,dry,48,27.9,0,2,9.0,OBS_02
3022,14,1,2016-05-21,2016,5,wet,51,80.0,0,2,12.9,OBS_07
3023,14,1,2016-07-17,2016,7,dry,59,61.5,0,4,0.8,OBS_02
3024,14,1,2016-01-19,2016,1,dry,52,62.2,1,5,5.6,OBS_01
3025,121,4,2010-03-09,2010,3,wet,41,60.3,1,2,10.7,OBS_01
3026,121,4,2010-06-04,2010,6,dry,61,46.0,2,5,3.4,OBS_03
3027,121,4,2010-10-07,2010,10,wet,53,51.2,1,2,3.5,OBS_01
3028,205,5,2020-06-01,2020,6,dry,46,36.8,0,0,0.2,OBS_03
3029,205,5,2020-12-02,2020,12,dry,55,33.8,1,1,0.3,OBS_07
3030,205,5,2020-01-15,2020,1,dry,52,44.8,0,4,0.2,OBS_06
3031,205,5,2020-02-03,2020,2,dry,68,42.4,2,1,11.1,OBS_02
3032,205,5,2020-11-14,2020,11,wet,81,45.1,2,4,7.7,OBS_07
3033,205,5,2020-06-10,2020,6,dry,32,38.4,1,1,41.1,OBS_05
3034,343,9,2014-04-15,2014,4,wet,52,47.8,1,0,8.8,OBS_01
3035,343,9,2014-07-24,2014,7,dry,54,51.8,1,2,2.3,OBS_02
3036,343,9,2014-09-16,2014,9,wet,65,68.8,3,1,0.7,OBS_01
3037,343,9,2014-06-07,2014,6,dry,75,40.4,3,0,2.7,OBS_05
3038,343,9,2014-07-04,2014,7,dry,65,48.8,1,2,49.5,OBS_05
3039,25,1,2014-01-24,2014,1,dry,64,65.0,0,0,44.0,OBS_01
3040,25,1,2014-05-01,2014,5,wet,56,55.5,0,0,7.6,OBS_07
3041,25,1,2014-07-08,2014,7,dry,71,48.9,1,3,9.0,OBS_04
3042,503,12,2023-01-19,2023,1,dry,59,39.6,2,1,4.0,OBS_03
3043,503,12,2023-11-11,2023,11,wet,74,44.9,2,2,0.9,OBS_05
3044,503,12,2023-07-02,2023,7,dry,38,33.5,3,2,3.7,OBS_06
3045,77,2,2022-08-22,2022,8,dry,49,46.7,0,1,10.1,OBS_06
3046,77,2,2022-09-15,2022,9,wet,53,55.8,1,1,9.5,OBS_05
3047,77,2,2022-08-24,2022,8,dry,48,45.1,1,0,22.4,OBS_07
3048,77,2,2022-10-11,2022,10,wet,46,53.5,2,2,12.3,OBS_06
3049,1,1,2019-04-12,2019,4,wet,73,41.2,4,1,3.5,OBS_03
3050,1,1,2019-11-05,2019,11,wet,54,36.3,0,0,5.0,OBS_04
3051,1,1,2019-08-08,2019,8,dry,36,23.7,1,2,7.8,OBS_01
3052,1,1,2019-10-23,2019,10,wet,43,49.0,1,0,2.0,OBS_05
3053,1,1,2019-12-14,2019,12,dry,73,31.0,2,1,6.1,OBS_06
3054,1,1,2019-04-21,2019,4,wet,60,36.8,2,1,12.6,OBS_03
3055,475,12,2014-09-19,2014,9,wet,73,35.6,2,1,35.9,OBS_03
3056,475,12,2014-02-15,2014,2,dry,77,20.6,2,2,2.7,OBS_06
3057,475,12,2014-04-18,2014,4,wet,39,43.8,1,0,2.4,OBS_07
3058,475,12,2014-06-27,2014,6,dry,67,35.4,2,1,3.5,OBS_06
3059,475,12,2014-09-13,2014,9,wet,52,40.1,2,2,1.0,OBS_04
3060,475,12,2014-07-25,2014,7,dry,39,32.9,2,1,6.5,OBS_02
3061,417,11,2013-04-29,2013,4,wet,51,49.5,2,4,0.0,OBS_01
3062,417,11,2013-08-21,2013,8,dry,33,46.3,0,2,0.5,OBS_01
3063,417,11,2013-04-22,2013,4,wet,66,54.3,1,5,0.0,OBS_06
3064,417,11,2013-04-20,2013,4,wet,43,52.5,0,5,4.3,OBS_07
3065,414,11,2021-07-04,2021,7,dry,74,47.0,0,1,20.2,OBS_07
3066,414,11,2021-12-09,2021,12,dry,63,49.5,0,2,4.1,OBS_04
3067,414,11,2021-03-10,2021,3,wet,71,50.1,0,4,14.6,OBS_02
3068,414,11,2021-08-02,2021,8,dry,49,45.4,0,3,4.2,OBS_03
3069,166,5,2020-11-13,2020,11,wet,55,64.9,2,1,7.7,OBS_07
3070,166,5,2020-10-02,2020,10,wet,53,56.4,1,0,0.1,OBS_04
3071,166,5,2020-03-06,2020,3,wet,64,60.0,4,4,1.9,OBS_05
3072,166,5,2020-09-08,2020,9,wet,49,60.9,2,2,9.4,OBS_05
3073,166,5,2020-12-28,2020,12,dry,50,34.7,1,1,2.8,OBS_05
3074,167,5,2010-02-11,2010,2,dry,65,40.0,0,2,14.8,OBS_04
3075,167,5,2010-07-30,2010,7,dry,64,50.7,0,6,8.0,OBS_05
3076,167,5,2010-02-13,2010,2,dry,60,39.8,0,3,0.3,OBS_06
3077,301,8,2015-04-05,2015,4,wet,50,55.8,0,3,2.2,OBS_03
3078,301,8,2015-09-20,2015,9,wet,24,58.0,0,1,3.8,OBS_07
3079,301,8,2015-11-14,2015,11,wet,51,57.8,2,3,2.7,OBS_03
3080,301,8,2015-12-31,2015,12,dry,46,53.9,1,3,9.0,OBS_03
