individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,survived_next_year,group_size,n_silverbacks,n_blackbacks,n_adult_females,n_juveniles,n_infants,multi_male_group,habitat_quality_score,annual_rainfall_mm,lagged_rainfall_mm,n_obs_sessions,mean_foraging_pct,mean_agonistic,mean_affiliation,mean_nn_dist_m,n_wet_sessions,n_dry_sessions
237,6,Hirwa,2023,9,F,6,32.9,27.3,16.8,23.0,1.8,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
238,6,Hirwa,2014,0,M,5,35.3,36.4,8.3,20.0,3.32,1,18,2,1,7,5,3,1,2.74,1061.7,1019.0,4.0,30.02,2.25,0.75,11.47,1.0,3.0
238,6,Hirwa,2015,1,M,3,45.6,31.3,15.2,7.9,3.21,1,18,2,1,9,2,4,1,2.74,1342.4,1061.7,5.0,51.7,1.4,1.2,5.66,3.0,2.0
238,6,Hirwa,2016,2,M,4,47.4,28.9,16.0,7.7,4.26,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,,,,,,,
238,6,Hirwa,2017,3,M,6,44.0,31.6,14.1,10.3,4.17,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
238,6,Hirwa,2018,4,M,4,37.5,24.4,17.3,20.8,3.11,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,4.0,33.42,1.25,1.0,12.38,1.0,3.0
238,6,Hirwa,2019,5,M,3,29.0,31.5,15.7,23.8,2.58,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,5.0,29.9,1.0,1.2,9.2,3.0,2.0
238,6,Hirwa,2020,6,M,6,42.6,33.4,17.0,7.0,3.59,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
238,6,Hirwa,2021,7,M,4,50.6,31.9,10.5,7.0,2.83,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,66.27,0.67,1.0,8.2,3.0,0.0
238,6,Hirwa,2022,8,M,3,42.9,22.4,16.5,18.2,2.99,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,4.0,38.8,1.0,2.25,6.65,2.0,2.0
238,6,Hirwa,2023,9,M,7,47.2,17.9,17.1,17.8,3.11,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,4.0,45.77,1.0,1.25,9.07,0.0,4.0
239,6,Hirwa,2014,0,M,3,53.0,24.6,17.6,4.8,3.34,1,18,2,1,7,5,3,1,2.74,1061.7,1019.0,5.0,49.34,1.0,1.2,6.7,0.0,5.0
239,6,Hirwa,2015,1,M,3,54.4,29.2,17.2,0.0,3.82,1,18,2,1,9,2,4,1,2.74,1342.4,1061.7,5.0,57.32,1.2,1.4,5.24,4.0,1.0
239,6,Hirwa,2016,2,M,4,64.3,39.1,10.4,0.0,3.91,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,3.0,69.17,1.33,1.33,9.73,2.0,1.0
239,6,Hirwa,2017,3,M,3,40.2,37.4,15.4,7.0,4.74,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
239,6,Hirwa,2018,4,M,3,36.6,34.4,12.3,16.7,2.57,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,,,,,,,
239,6,Hirwa,2019,5,M,5,54.4,26.9,22.8,0.0,3.43,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,4.0,53.02,1.0,1.5,3.77,2.0,2.0
239,6,Hirwa,2020,6,M,6,41.3,29.4,17.4,11.9,3.59,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,5.0,40.7,1.8,1.0,6.92,2.0,3.0
239,6,Hirwa,2021,7,M,4,35.7,29.8,15.6,18.9,2.85,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,4.0,32.65,2.0,0.5,12.03,1.0,3.0
239,6,Hirwa,2022,8,M,4,37.2,35.9,16.8,10.1,3.91,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,3.0,35.93,1.0,0.67,10.5,2.0,1.0
239,6,Hirwa,2023,9,M,4,49.2,43.0,16.9,0.0,3.58,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
240,6,Hirwa,2014,0,F,4,45.6,43.9,18.2,0.0,3.04,1,18,2,1,7,5,3,1,2.74,1061.7,1019.0,,,,,,,
240,6,Hirwa,2015,1,F,8,47.1,32.3,10.0,10.6,2.9,1,18,2,1,9,2,4,1,2.74,1342.4,1061.7,,,,,,,
240,6,Hirwa,2016,2,F,5,42.2,35.4,15.9,6.5,4.13,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,4.0,45.88,0.25,2.5,5.38,3.0,1.0
240,6,Hirwa,2017,3,F,7,39.4,30.7,16.8,13.1,3.09,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
240,6,Hirwa,2018,4,F,2,61.1,30.3,17.3,0.0,2.07,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,,,,,,,
240,6,Hirwa,2019,5,F,1,56.6,30.0,10.2,3.2,3.63,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,4.0,54.9,0.0,2.25,3.05,1.0,3.0
240,6,Hirwa,2020,6,F,9,46.7,29.7,12.4,11.2,2.7,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
240,6,Hirwa,2021,7,F,1,44.6,33.5,14.8,7.1,3.09,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
240,6,Hirwa,2022,8,F,10,52.0,31.9,15.7,0.4,2.87,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,4.0,53.02,0.25,2.75,6.75,2.0,2.0
240,6,Hirwa,2023,9,F,6,48.8,25.8,13.1,12.3,2.71,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,6.0,48.72,0.5,2.83,9.33,2.0,4.0
241,6,Hirwa,2014,0,F,7,39.5,29.3,15.6,15.6,3.71,1,18,2,1,7,5,3,1,2.74,1061.7,1019.0,,,,,,,
241,6,Hirwa,2015,1,F,4,36.8,37.7,10.5,15.0,2.91,1,18,2,1,9,2,4,1,2.74,1342.4,1061.7,4.0,34.73,1.0,3.5,9.32,3.0,1.0
241,6,Hirwa,2016,2,F,2,49.8,27.4,8.6,14.2,4.55,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,3.0,44.57,0.33,1.67,3.0,1.0,2.0
241,6,Hirwa,2017,3,F,2,36.5,29.3,10.9,23.3,3.76,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,6.0,38.97,0.17,3.33,7.33,5.0,1.0
241,6,Hirwa,2018,4,F,6,35.7,36.8,11.5,16.0,3.27,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,3.0,31.9,0.67,2.67,5.07,1.0,2.0
241,6,Hirwa,2019,5,F,7,37.2,23.1,19.4,20.3,2.77,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,4.0,39.33,1.25,2.75,10.43,2.0,2.0
241,6,Hirwa,2020,6,F,3,57.6,34.2,19.2,0.0,3.36,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
241,6,Hirwa,2021,7,F,3,44.6,27.4,16.0,12.0,2.74,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,5.0,45.0,0.6,2.8,6.78,2.0,3.0
241,6,Hirwa,2022,8,F,6,28.5,23.2,19.8,28.5,3.54,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
241,6,Hirwa,2023,9,F,5,60.4,30.3,23.0,0.0,3.31,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,6.0,63.37,0.33,2.67,5.07,4.0,2.0
242,6,Hirwa,2014,0,F,2,38.0,40.1,12.8,9.1,3.13,1,18,2,1,7,5,3,1,2.74,1061.7,1019.0,,,,,,,
242,6,Hirwa,2015,1,F,1,42.0,27.1,12.6,18.3,3.03,1,18,2,1,9,2,4,1,2.74,1342.4,1061.7,6.0,41.52,0.5,2.17,4.98,3.0,3.0
242,6,Hirwa,2016,2,F,4,38.3,27.1,15.9,18.7,3.53,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,6.0,33.48,0.33,2.67,8.98,1.0,5.0
242,6,Hirwa,2017,3,F,6,50.5,28.9,17.7,2.9,4.05,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,6.0,52.07,0.17,1.83,5.38,4.0,2.0
242,6,Hirwa,2018,4,F,3,47.8,22.1,12.8,17.3,2.97,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,4.0,41.08,0.5,2.25,9.03,1.0,3.0
242,6,Hirwa,2019,5,F,5,42.0,30.3,13.8,13.9,2.84,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,5.0,34.2,0.4,3.2,1.98,0.0,5.0
242,6,Hirwa,2020,6,F,2,39.5,43.4,14.4,2.7,3.66,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,6.0,47.95,0.17,2.5,6.23,5.0,1.0
242,6,Hirwa,2021,7,F,5,42.9,29.8,13.4,13.9,3.58,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
242,6,Hirwa,2022,8,F,6,57.2,26.2,20.6,0.0,2.63,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,4.0,50.05,0.0,1.5,3.42,0.0,4.0
242,6,Hirwa,2023,9,F,1,44.4,24.5,19.5,11.6,2.87,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,5.0,46.0,0.6,3.0,5.66,3.0,2.0
243,6,Hirwa,2015,0,F,2,44.2,26.6,16.2,13.0,3.61,0,18,2,1,9,2,4,1,2.74,1342.4,1061.7,6.0,42.53,0.67,1.67,5.65,3.0,3.0
244,6,Hirwa,2016,0,M,7,45.5,27.6,17.9,9.0,3.61,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,6.0,44.75,1.17,1.67,3.77,2.0,4.0
244,6,Hirwa,2017,1,M,7,55.4,26.0,9.3,9.3,3.91,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,6.0,56.82,1.67,1.33,7.75,2.0,4.0
244,6,Hirwa,2018,2,M,4,37.2,37.2,15.8,9.8,1.76,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,5.0,37.78,2.0,1.2,18.44,2.0,3.0
244,6,Hirwa,2019,3,M,3,42.1,24.7,17.1,16.1,3.83,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
244,6,Hirwa,2020,4,M,3,26.8,32.9,17.7,22.6,3.07,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,3.0,28.03,0.67,1.67,10.63,2.0,1.0
244,6,Hirwa,2021,5,M,5,50.9,28.0,14.7,6.4,3.02,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,52.8,2.67,0.33,4.3,0.0,3.0
244,6,Hirwa,2022,6,M,7,41.2,40.3,10.1,8.4,3.25,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,5.0,34.76,0.8,1.4,6.52,2.0,3.0
244,6,Hirwa,2023,7,M,7,54.7,27.1,11.8,6.4,4.0,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,4.0,57.73,0.25,0.75,9.35,3.0,1.0
245,6,Hirwa,2016,0,M,7,59.1,32.6,8.8,0.0,3.72,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,4.0,59.23,1.0,0.75,1.4,1.0,3.0
245,6,Hirwa,2017,1,M,6,31.1,17.2,17.5,34.2,2.95,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,5.0,25.82,2.0,1.4,2.86,1.0,4.0
245,6,Hirwa,2018,2,M,3,49.2,26.3,13.8,10.7,2.74,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,4.0,52.08,2.5,0.25,11.5,2.0,2.0
245,6,Hirwa,2019,3,M,6,36.2,32.3,15.9,15.6,2.89,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
245,6,Hirwa,2020,4,M,5,35.7,31.9,14.9,17.5,3.48,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
245,6,Hirwa,2021,5,M,3,53.8,18.0,19.1,9.1,3.65,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,50.37,3.0,1.33,13.57,1.0,2.0
245,6,Hirwa,2022,6,M,7,41.1,36.2,17.9,4.8,3.11,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,5.0,38.66,2.0,1.4,2.56,0.0,5.0
245,6,Hirwa,2023,7,M,6,36.6,36.1,12.4,14.9,2.58,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
246,6,Hirwa,2016,0,F,1,57.1,12.2,17.0,13.7,4.11,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,6.0,60.42,0.17,3.5,11.25,2.0,4.0
246,6,Hirwa,2017,1,F,7,38.5,40.8,13.5,7.2,4.27,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
246,6,Hirwa,2018,2,F,7,48.6,26.5,16.1,8.8,2.04,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,4.0,43.9,0.75,2.0,12.1,2.0,2.0
246,6,Hirwa,2019,3,F,6,46.9,30.3,21.2,1.6,3.57,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
246,6,Hirwa,2020,4,F,3,42.6,27.4,16.3,13.7,4.34,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,3.0,51.53,1.0,3.33,12.67,3.0,0.0
246,6,Hirwa,2021,5,F,5,36.4,31.6,16.3,15.7,2.3,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
246,6,Hirwa,2022,6,F,6,41.1,26.7,9.8,22.4,3.12,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
246,6,Hirwa,2023,7,F,9,45.9,21.4,16.4,16.3,1.92,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,4.0,43.4,0.5,2.75,5.83,1.0,3.0
247,6,Hirwa,2016,0,F,1,54.2,29.6,15.8,0.4,4.23,1,18,2,1,6,7,2,1,2.74,1384.6,1342.4,3.0,53.1,1.0,3.0,20.5,1.0,2.0
247,6,Hirwa,2017,1,F,6,32.6,39.0,21.3,7.1,3.84,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
247,6,Hirwa,2018,2,F,7,39.7,21.7,15.8,22.8,1.99,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,3.0,38.4,0.33,1.33,1.5,0.0,3.0
247,6,Hirwa,2019,3,F,1,50.5,17.1,22.6,9.8,3.11,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,6.0,49.0,0.17,2.5,5.62,3.0,3.0
247,6,Hirwa,2020,4,F,8,46.1,23.8,15.0,15.1,3.22,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,4.0,47.23,0.25,1.5,6.95,1.0,3.0
247,6,Hirwa,2021,5,F,6,41.6,25.8,15.9,16.7,3.37,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,6.0,39.58,0.0,2.5,2.87,2.0,4.0
247,6,Hirwa,2022,6,F,8,47.1,33.0,18.0,1.9,3.92,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,4.0,45.7,1.0,1.75,9.07,3.0,1.0
247,6,Hirwa,2023,7,F,4,38.8,22.3,16.4,22.5,2.24,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,5.0,39.84,0.4,2.0,5.92,3.0,2.0
248,6,Hirwa,2017,0,M,6,36.2,32.1,19.5,12.2,3.86,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,5.0,38.44,1.8,1.0,8.32,3.0,2.0
248,6,Hirwa,2018,1,M,6,44.6,28.5,12.7,14.2,2.49,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,4.0,51.13,1.0,0.75,8.65,3.0,1.0
248,6,Hirwa,2019,2,M,6,47.0,29.4,26.0,0.0,3.1,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
248,6,Hirwa,2020,3,M,3,44.5,34.2,17.9,3.4,3.33,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
248,6,Hirwa,2021,4,M,4,51.9,22.8,17.7,7.6,2.15,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,47.2,0.67,1.33,4.43,2.0,1.0
248,6,Hirwa,2022,5,M,3,39.2,32.5,17.3,11.0,3.43,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,5.0,42.56,2.8,1.0,2.26,4.0,1.0
248,6,Hirwa,2023,6,M,5,45.8,33.5,13.7,7.0,3.62,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
249,6,Hirwa,2017,0,M,4,33.3,29.8,21.7,15.2,4.94,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,,,,,,,
249,6,Hirwa,2018,1,M,7,46.5,22.2,17.7,13.6,2.54,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,3.0,50.5,1.67,0.33,11.57,2.0,1.0
249,6,Hirwa,2019,2,M,4,49.1,41.5,16.6,0.0,3.03,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
249,6,Hirwa,2020,3,M,7,48.5,37.9,12.9,0.7,3.39,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
249,6,Hirwa,2021,4,M,5,33.6,33.2,7.8,25.4,3.78,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
249,6,Hirwa,2022,5,M,6,38.3,23.0,16.1,22.6,2.95,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,5.0,42.24,1.8,1.6,4.4,3.0,2.0
249,6,Hirwa,2023,6,M,3,59.0,29.6,8.4,3.0,3.29,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,6.0,64.17,1.67,1.0,13.42,5.0,1.0
250,6,Hirwa,2017,0,M,3,38.0,35.3,20.3,6.4,3.54,1,18,2,1,8,3,4,1,2.74,1041.6,1384.6,6.0,35.47,1.17,1.17,7.53,3.0,3.0
250,6,Hirwa,2018,1,M,4,43.2,27.9,19.1,9.8,2.58,0,17,2,1,8,3,3,1,2.74,1118.3,1041.6,3.0,38.5,1.67,0.33,12.6,0.0,3.0
251,6,Hirwa,2018,0,F,7,44.7,32.8,6.0,16.5,3.38,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,,,,,,,
251,6,Hirwa,2019,1,F,7,50.4,34.7,14.7,0.2,3.39,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,3.0,44.53,1.0,2.33,5.43,1.0,2.0
251,6,Hirwa,2020,2,F,4,55.7,25.3,12.2,6.8,3.34,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,6.0,55.28,0.33,2.0,7.77,2.0,4.0
251,6,Hirwa,2021,3,F,7,43.2,32.8,13.1,10.9,3.06,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,4.0,42.35,0.75,2.25,12.02,2.0,2.0
251,6,Hirwa,2022,4,F,2,54.1,23.7,13.6,8.6,2.99,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
251,6,Hirwa,2023,5,F,1,44.0,29.8,14.6,11.6,3.25,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
252,6,Hirwa,2018,0,M,7,56.1,27.5,16.0,0.4,3.02,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,5.0,51.9,2.2,1.6,7.94,1.0,4.0
252,6,Hirwa,2019,1,M,7,39.7,31.0,11.6,17.7,3.21,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
252,6,Hirwa,2020,2,M,3,54.2,30.7,18.7,0.0,3.0,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,5.0,56.58,1.0,1.4,12.54,4.0,1.0
252,6,Hirwa,2021,3,M,3,51.9,32.2,16.2,0.0,3.6,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,53.53,1.0,1.33,7.0,2.0,1.0
252,6,Hirwa,2022,4,M,4,59.5,22.8,12.1,5.6,2.84,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,5.0,59.92,2.4,1.8,8.1,3.0,2.0
252,6,Hirwa,2023,5,M,3,43.3,26.3,17.0,13.4,3.5,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
253,6,Hirwa,2018,0,F,5,40.1,34.7,12.4,12.8,3.12,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,5.0,37.84,0.2,2.6,8.74,3.0,2.0
253,6,Hirwa,2019,1,F,4,57.6,23.8,11.5,7.1,3.28,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
253,6,Hirwa,2020,2,F,8,35.1,27.8,9.9,27.2,2.55,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,5.0,35.68,0.4,1.2,12.98,1.0,4.0
253,6,Hirwa,2021,3,F,6,46.7,40.0,8.9,4.4,3.95,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,6.0,46.38,0.67,2.33,4.35,2.0,4.0
253,6,Hirwa,2022,4,F,5,45.0,26.5,12.7,15.8,3.35,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
253,6,Hirwa,2023,5,F,5,63.6,27.3,19.2,0.0,3.21,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,6.0,67.1,1.17,2.83,5.98,5.0,1.0
254,6,Hirwa,2018,0,M,7,49.9,25.6,17.6,6.9,2.85,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,3.0,52.33,2.33,0.67,8.57,2.0,1.0
254,6,Hirwa,2019,1,M,3,40.7,24.0,18.3,17.0,3.24,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
254,6,Hirwa,2020,2,M,4,34.3,25.5,11.9,28.3,3.92,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,5.0,36.98,3.0,1.6,13.26,4.0,1.0
254,6,Hirwa,2021,3,M,6,58.4,33.4,16.6,0.0,3.36,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,63.07,1.0,1.67,6.77,3.0,0.0
254,6,Hirwa,2022,4,M,4,55.1,26.6,19.4,0.0,3.04,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,3.0,53.23,2.33,2.0,11.0,1.0,2.0
254,6,Hirwa,2023,5,M,7,48.8,28.2,15.4,7.6,3.33,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,5.0,51.28,1.4,1.8,11.58,2.0,3.0
255,6,Hirwa,2018,0,M,5,45.8,34.2,15.0,5.0,2.18,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,,,,,,,
255,6,Hirwa,2019,1,M,7,46.8,21.9,8.2,23.1,2.52,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,6.0,43.92,1.83,1.17,5.4,1.0,5.0
255,6,Hirwa,2020,2,M,4,59.7,32.1,18.9,0.0,4.23,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,,,,,,,
255,6,Hirwa,2021,3,M,6,41.1,29.8,12.1,17.0,3.13,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
255,6,Hirwa,2022,4,M,3,49.0,23.2,15.8,12.0,3.15,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,4.0,48.45,1.0,0.25,9.55,2.0,2.0
255,6,Hirwa,2023,5,M,7,45.3,36.5,14.5,3.7,2.99,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,3.0,50.9,1.67,2.0,7.9,3.0,0.0
256,6,Hirwa,2018,0,F,5,62.5,26.7,11.4,0.0,2.52,1,17,2,1,8,3,3,1,2.74,1118.3,1041.6,6.0,62.6,1.0,2.0,2.63,3.0,3.0
256,6,Hirwa,2019,1,F,7,52.4,21.0,18.8,7.8,3.17,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,,,,,,,
256,6,Hirwa,2020,2,F,9,44.6,26.7,12.9,15.8,3.83,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,3.0,50.27,0.33,3.33,4.77,2.0,1.0
256,6,Hirwa,2021,3,F,4,47.5,36.2,10.2,6.1,3.68,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
256,6,Hirwa,2022,4,F,6,50.2,28.0,12.4,9.4,3.75,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,3.0,52.77,0.33,1.33,7.03,1.0,2.0
256,6,Hirwa,2023,5,F,3,48.1,36.6,15.6,0.0,3.82,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,,,,,,,
257,6,Hirwa,2019,0,F,6,49.5,29.0,18.8,2.7,3.47,1,17,2,2,8,3,2,1,2.74,1076.1,1118.3,4.0,54.08,0.75,2.0,15.32,3.0,1.0
257,6,Hirwa,2020,1,F,9,48.8,35.8,12.7,2.7,3.22,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,6.0,52.08,0.33,3.5,7.52,2.0,4.0
257,6,Hirwa,2021,2,F,1,47.3,30.2,15.0,7.5,3.43,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
257,6,Hirwa,2022,3,F,1,34.3,40.3,21.6,3.8,2.91,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,6.0,27.87,0.0,3.0,10.58,2.0,4.0
257,6,Hirwa,2023,4,F,2,47.3,33.2,19.1,0.4,2.1,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,3.0,46.4,0.67,2.0,7.7,2.0,1.0
258,6,Hirwa,2020,0,F,6,51.5,28.1,20.0,0.4,3.92,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,4.0,56.2,0.25,2.0,8.13,3.0,1.0
258,6,Hirwa,2021,1,F,10,43.9,30.1,20.2,5.8,3.79,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
258,6,Hirwa,2022,2,F,10,45.2,33.5,7.8,13.5,3.57,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
258,6,Hirwa,2023,3,F,1,50.2,38.5,22.6,0.0,2.39,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,4.0,49.77,0.75,3.0,6.85,2.0,2.0
259,6,Hirwa,2020,0,F,5,32.1,32.0,11.9,24.0,3.18,1,20,2,2,9,2,5,1,2.74,1029.6,1076.1,6.0,28.63,0.17,3.0,9.55,2.0,4.0
259,6,Hirwa,2021,1,F,3,38.2,25.0,19.2,17.6,3.03,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
259,6,Hirwa,2022,2,F,7,55.4,25.6,14.4,4.6,3.39,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,3.0,54.3,1.33,2.67,8.7,1.0,2.0
259,6,Hirwa,2023,3,F,2,48.0,27.7,16.3,8.0,3.01,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,4.0,53.8,0.5,2.5,3.73,3.0,1.0
260,6,Hirwa,2021,0,F,2,54.6,27.3,7.8,10.3,3.91,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,3.0,49.13,0.0,2.67,4.33,1.0,2.0
260,6,Hirwa,2022,1,F,6,36.3,20.9,13.9,28.9,2.99,1,20,2,1,10,4,3,1,2.74,1046.1,1072.1,,,,,,,
260,6,Hirwa,2023,2,F,4,37.8,25.1,17.6,19.5,2.09,1,22,2,2,9,5,4,1,2.74,1162.7,1046.1,6.0,39.05,0.17,3.83,9.03,4.0,2.0
261,6,Hirwa,2021,0,M,3,35.5,31.3,18.5,14.7,2.58,1,20,2,1,10,2,5,1,2.74,1072.1,1029.6,,,,,,,
