individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,group_size,n_silverbacks,multi_male_group,habitat_quality,survived_next_year,annual_rainfall_mm,lagged_rainfall_mm
117,4,Umubano,2014,7,F,6,46.7,33.3,19.1,0.9,3.35,16,1,0,4.07,1,1031.1,1006.9
118,4,Umubano,2014,22,F,4,43.1,32.8,17.1,7.0,2.46,16,1,0,4.07,1,1031.1,1006.9
119,4,Umubano,2014,9,F,2,41.0,14.5,11.8,32.7,2.33,16,1,0,4.07,1,1031.1,1006.9
120,4,Umubano,2014,9,F,4,35.7,28.5,19.9,15.9,1.77,16,1,0,4.07,1,1031.1,1006.9
121,4,Umubano,2014,19,M,1,56.7,28.3,19.3,0.0,3.78,16,1,0,4.07,1,1031.1,1006.9
122,4,Umubano,2014,5,M,7,33.5,19.8,10.5,36.2,3.08,16,1,0,4.07,1,1031.1,1006.9
123,4,Umubano,2014,6,M,6,53.3,33.2,8.2,5.3,3.54,16,1,0,4.07,1,1031.1,1006.9
124,4,Umubano,2014,29,M,1,48.5,32.3,14.5,4.7,3.21,16,1,0,4.07,1,1031.1,1006.9
127,4,Umubano,2014,3,M,4,41.2,31.2,20.6,7.0,3.23,16,1,0,4.07,1,1031.1,1006.9
128,4,Umubano,2014,1,M,7,48.8,29.5,19.1,2.6,3.35,16,1,0,4.07,1,1031.1,1006.9
129,4,Umubano,2014,1,M,7,31.3,27.6,8.7,32.4,2.19,16,1,0,4.07,1,1031.1,1006.9
130,4,Umubano,2014,0,F,2,38.0,22.8,9.9,29.3,3.47,16,1,0,4.07,1,1031.1,1006.9
131,4,Umubano,2014,0,M,4,48.3,31.7,14.2,5.8,2.27,16,1,0,4.07,1,1031.1,1006.9
116,4,Umubano,2015,17,M,1,43.5,26.4,21.6,8.5,3.04,14,1,0,4.07,1,1326.7,1031.1
117,4,Umubano,2015,8,F,4,63.4,28.7,14.9,0.0,2.74,14,1,0,4.07,1,1326.7,1031.1
118,4,Umubano,2015,23,F,1,51.6,29.0,19.8,0.0,3.1,14,1,0,4.07,1,1326.7,1031.1
119,4,Umubano,2015,10,F,2,40.4,36.7,13.2,9.7,2.24,14,1,0,4.07,1,1326.7,1031.1
120,4,Umubano,2015,10,F,2,32.0,25.8,17.2,25.0,3.27,14,1,0,4.07,1,1326.7,1031.1
121,4,Umubano,2015,20,M,1,57.3,39.4,13.9,0.0,3.74,14,1,0,4.07,1,1326.7,1031.1
122,4,Umubano,2015,6,M,7,43.4,47.9,16.8,0.0,2.95,14,1,0,4.07,1,1326.7,1031.1
123,4,Umubano,2015,7,M,4,40.0,26.5,9.3,24.2,2.81,14,1,0,4.07,1,1326.7,1031.1
124,4,Umubano,2015,30,M,1,38.3,17.4,9.3,35.0,3.12,14,1,0,4.07,1,1326.7,1031.1
127,4,Umubano,2015,4,M,7,48.7,29.9,14.6,6.8,3.09,14,1,0,4.07,1,1326.7,1031.1
128,4,Umubano,2015,2,M,4,44.9,23.2,11.5,20.4,2.85,14,1,0,4.07,1,1326.7,1031.1
129,4,Umubano,2015,2,M,6,51.6,28.8,14.0,5.6,3.56,14,1,0,4.07,1,1326.7,1031.1
130,4,Umubano,2015,1,F,3,40.4,28.5,12.5,18.6,2.75,14,1,0,4.07,1,1326.7,1031.1
131,4,Umubano,2015,1,M,3,64.5,32.6,15.4,0.0,3.4,14,1,0,4.07,1,1326.7,1031.1
132,4,Umubano,2015,0,F,3,28.3,26.6,20.0,25.1,3.26,14,1,0,4.07,1,1326.7,1031.1
133,4,Umubano,2015,0,F,4,58.5,30.2,11.9,0.0,3.13,14,1,0,4.07,1,1326.7,1031.1
134,4,Umubano,2015,0,M,4,59.6,30.3,17.1,0.0,3.49,14,1,0,4.07,0,1326.7,1031.1
135,4,Umubano,2015,0,M,3,54.2,36.3,15.5,0.0,3.14,14,1,0,4.07,0,1326.7,1031.1
136,4,Umubano,2015,0,M,5,34.2,27.3,9.6,28.9,2.56,14,1,0,4.07,1,1326.7,1031.1
116,4,Umubano,2016,18,M,1,44.6,31.3,21.8,2.3,4.46,14,1,0,4.07,1,1423.5,1326.7
117,4,Umubano,2016,9,F,6,51.2,24.7,15.4,8.7,3.54,14,1,0,4.07,1,1423.5,1326.7
118,4,Umubano,2016,24,F,5,35.0,32.7,12.2,20.1,3.37,14,1,0,4.07,1,1423.5,1326.7
119,4,Umubano,2016,11,F,2,40.9,22.3,12.9,23.9,4.45,14,1,0,4.07,1,1423.5,1326.7
120,4,Umubano,2016,11,F,6,47.2,42.3,17.3,0.0,4.0,14,1,0,4.07,1,1423.5,1326.7
121,4,Umubano,2016,21,M,1,35.7,27.9,11.6,24.8,3.2,14,1,0,4.07,1,1423.5,1326.7
122,4,Umubano,2016,7,M,6,59.8,31.9,11.9,0.0,3.61,14,1,0,4.07,1,1423.5,1326.7
123,4,Umubano,2016,8,M,6,53.8,26.9,11.3,8.0,3.49,14,1,0,4.07,1,1423.5,1326.7
124,4,Umubano,2016,31,M,1,42.3,29.8,14.5,13.4,3.61,14,1,0,4.07,1,1423.5,1326.7
127,4,Umubano,2016,5,M,4,48.5,25.7,6.9,18.9,3.05,14,1,0,4.07,1,1423.5,1326.7
128,4,Umubano,2016,3,M,4,44.5,23.6,11.9,20.0,4.11,14,1,0,4.07,1,1423.5,1326.7
129,4,Umubano,2016,3,M,4,57.7,32.0,11.3,0.0,3.4,14,1,0,4.07,1,1423.5,1326.7
130,4,Umubano,2016,2,F,2,43.0,28.1,19.4,9.5,3.52,14,1,0,4.07,1,1423.5,1326.7
131,4,Umubano,2016,2,M,3,41.0,28.5,11.9,18.6,4.21,14,1,0,4.07,1,1423.5,1326.7
132,4,Umubano,2016,1,F,5,33.3,35.6,14.0,17.1,3.1,14,1,0,4.07,1,1423.5,1326.7
133,4,Umubano,2016,1,F,5,33.3,26.0,11.0,29.7,2.75,14,1,0,4.07,1,1423.5,1326.7
136,4,Umubano,2016,1,M,4,66.3,30.6,19.5,0.0,3.91,14,1,0,4.07,1,1423.5,1326.7
137,4,Umubano,2016,0,F,1,45.4,21.8,15.2,17.6,3.33,14,1,0,4.07,1,1423.5,1326.7
138,4,Umubano,2016,0,M,3,43.5,41.7,13.8,1.0,3.49,14,1,0,4.07,1,1423.5,1326.7
116,4,Umubano,2017,19,M,1,43.2,21.6,19.0,16.2,4.59,14,1,0,4.07,1,870.7,1423.5
117,4,Umubano,2017,10,F,4,42.8,26.0,10.0,21.2,3.61,14,1,0,4.07,1,870.7,1423.5
118,4,Umubano,2017,25,F,2,28.3,34.0,7.3,30.4,3.13,14,1,0,4.07,1,870.7,1423.5
119,4,Umubano,2017,12,F,2,47.5,28.2,18.1,6.2,3.1,14,1,0,4.07,1,870.7,1423.5
120,4,Umubano,2017,12,F,1,50.7,28.6,17.8,2.9,4.31,14,1,0,4.07,1,870.7,1423.5
121,4,Umubano,2017,22,M,1,56.7,38.0,18.5,0.0,5.0,14,1,0,4.07,1,870.7,1423.5
122,4,Umubano,2017,8,M,4,43.0,31.4,15.3,10.3,4.05,14,1,0,4.07,1,870.7,1423.5
123,4,Umubano,2017,9,M,6,40.5,30.2,19.5,9.8,4.07,14,1,0,4.07,1,870.7,1423.5
124,4,Umubano,2017,32,M,1,58.0,39.8,14.8,0.0,4.09,14,1,0,4.07,1,870.7,1423.5
127,4,Umubano,2017,6,M,4,43.7,28.7,16.5,11.1,3.67,14,1,0,4.07,1,870.7,1423.5
128,4,Umubano,2017,4,M,3,41.9,18.4,19.0,20.7,3.73,14,1,0,4.07,1,870.7,1423.5
129,4,Umubano,2017,4,M,7,47.8,32.7,8.5,11.0,4.19,14,1,0,4.07,1,870.7,1423.5
130,4,Umubano,2017,3,F,2,29.7,34.6,19.5,16.2,3.14,14,1,0,4.07,1,870.7,1423.5
131,4,Umubano,2017,3,M,4,54.1,26.2,17.1,2.6,3.37,14,1,0,4.07,1,870.7,1423.5
132,4,Umubano,2017,2,F,5,60.6,34.1,21.1,0.0,4.27,14,1,0,4.07,1,870.7,1423.5
133,4,Umubano,2017,2,F,3,60.4,33.2,8.9,0.0,4.75,14,1,0,4.07,1,870.7,1423.5
136,4,Umubano,2017,2,M,3,29.6,33.7,18.5,18.2,4.49,14,1,0,4.07,1,870.7,1423.5
137,4,Umubano,2017,1,F,3,51.2,34.4,23.9,0.0,3.49,14,1,0,4.07,1,870.7,1423.5
138,4,Umubano,2017,1,M,5,32.9,33.2,12.6,21.3,3.28,14,1,0,4.07,1,870.7,1423.5
139,4,Umubano,2017,0,F,4,53.0,17.9,18.3,10.8,3.39,14,1,0,4.07,1,870.7,1423.5
140,4,Umubano,2017,0,M,3,25.9,34.7,23.2,16.2,3.53,14,1,0,4.07,0,870.7,1423.5
141,4,Umubano,2017,0,F,3,49.6,38.0,8.6,3.8,4.3,14,1,0,4.07,1,870.7,1423.5
142,4,Umubano,2017,0,M,5,44.6,36.5,15.7,3.2,2.93,14,1,0,4.07,1,870.7,1423.5
143,4,Umubano,2017,0,M,6,41.0,37.0,11.2,10.8,3.47,14,1,0,4.07,1,870.7,1423.5
116,4,Umubano,2018,20,M,1,25.7,32.8,21.8,19.7,2.95,14,1,0,4.07,1,1109.6,870.7
117,4,Umubano,2018,11,F,1,41.5,25.0,13.1,20.4,2.68,14,1,0,4.07,1,1109.6,870.7
118,4,Umubano,2018,26,F,4,45.2,33.7,15.8,5.3,3.37,14,1,0,4.07,1,1109.6,870.7
119,4,Umubano,2018,13,F,1,49.2,29.0,10.9,10.9,3.26,14,1,0,4.07,1,1109.6,870.7
120,4,Umubano,2018,13,F,5,49.8,34.6,12.0,3.6,3.02,14,1,0,4.07,1,1109.6,870.7
121,4,Umubano,2018,23,M,1,47.5,29.0,18.9,4.6,2.55,14,1,0,4.07,1,1109.6,870.7
122,4,Umubano,2018,9,M,7,49.7,14.1,20.5,15.7,2.37,14,1,0,4.07,1,1109.6,870.7
123,4,Umubano,2018,10,M,3,40.2,23.4,6.9,29.5,2.51,14,1,0,4.07,1,1109.6,870.7
124,4,Umubano,2018,33,M,1,38.2,27.6,16.1,18.1,2.66,14,1,0,4.07,1,1109.6,870.7
127,4,Umubano,2018,7,M,7,41.9,29.4,15.9,12.8,2.27,14,1,0,4.07,1,1109.6,870.7
128,4,Umubano,2018,5,M,7,41.9,34.1,19.7,4.3,1.76,14,1,0,4.07,1,1109.6,870.7
129,4,Umubano,2018,5,M,5,43.4,28.5,17.3,10.8,2.61,14,1,0,4.07,1,1109.6,870.7
130,4,Umubano,2018,4,F,5,31.1,29.7,18.7,20.5,2.96,14,1,0,4.07,1,1109.6,870.7
131,4,Umubano,2018,4,M,3,53.2,42.1,21.8,0.0,2.18,14,1,0,4.07,1,1109.6,870.7
132,4,Umubano,2018,3,F,2,34.2,18.4,16.3,31.1,2.95,14,1,0,4.07,1,1109.6,870.7
133,4,Umubano,2018,3,F,2,46.1,30.4,18.3,5.2,2.3,14,1,0,4.07,1,1109.6,870.7
136,4,Umubano,2018,3,M,6,49.2,20.9,14.5,15.4,3.46,14,1,0,4.07,1,1109.6,870.7
137,4,Umubano,2018,2,F,3,34.0,40.2,22.0,3.8,2.71,14,1,0,4.07,1,1109.6,870.7
138,4,Umubano,2018,2,M,3,40.2,33.3,19.5,7.0,2.93,14,1,0,4.07,1,1109.6,870.7
139,4,Umubano,2018,1,F,4,58.1,36.5,18.2,0.0,2.69,14,1,0,4.07,1,1109.6,870.7
141,4,Umubano,2018,1,F,3,36.0,26.0,7.8,30.2,2.66,14,1,0,4.07,1,1109.6,870.7
142,4,Umubano,2018,1,M,3,41.8,26.3,13.2,18.7,2.67,14,1,0,4.07,1,1109.6,870.7
143,4,Umubano,2018,1,M,3,38.2,26.1,17.8,17.9,2.37,14,1,0,4.07,1,1109.6,870.7
116,4,Umubano,2019,21,M,1,29.7,21.2,16.3,32.8,2.78,15,1,0,4.07,1,1175.9,1109.6
117,4,Umubano,2019,12,F,6,44.1,37.6,19.8,0.0,3.32,15,1,0,4.07,1,1175.9,1109.6
118,4,Umubano,2019,27,F,6,47.0,27.5,15.3,10.2,3.35,15,1,0,4.07,1,1175.9,1109.6
119,4,Umubano,2019,14,F,4,40.3,44.7,22.9,0.0,3.21,15,1,0,4.07,1,1175.9,1109.6
120,4,Umubano,2019,14,F,4,47.7,20.6,20.0,11.7,4.09,15,1,0,4.07,1,1175.9,1109.6
121,4,Umubano,2019,24,M,1,32.2,28.2,17.3,22.3,3.77,15,1,0,4.07,1,1175.9,1109.6
122,4,Umubano,2019,10,M,6,31.3,31.4,18.6,18.7,3.05,15,1,0,4.07,1,1175.9,1109.6
123,4,Umubano,2019,11,M,3,38.8,34.3,16.5,10.4,2.68,15,1,0,4.07,1,1175.9,1109.6
124,4,Umubano,2019,34,M,1,43.2,24.0,10.4,22.4,3.24,15,1,0,4.07,1,1175.9,1109.6
127,4,Umubano,2019,8,M,6,40.2,25.1,20.0,14.7,3.27,15,1,0,4.07,1,1175.9,1109.6
128,4,Umubano,2019,6,M,6,50.0,26.6,12.2,11.2,3.89,15,1,0,4.07,1,1175.9,1109.6
129,4,Umubano,2019,6,M,6,48.6,11.7,19.1,20.6,3.96,15,1,0,4.07,1,1175.9,1109.6
130,4,Umubano,2019,5,F,3,36.6,24.2,13.2,26.0,2.81,15,1,0,4.07,1,1175.9,1109.6
131,4,Umubano,2019,5,M,7,38.8,34.4,15.1,11.7,3.26,15,1,0,4.07,1,1175.9,1109.6
132,4,Umubano,2019,4,F,4,43.8,25.4,15.4,15.4,3.31,15,1,0,4.07,1,1175.9,1109.6
133,4,Umubano,2019,4,F,2,48.4,36.1,12.2,3.3,4.41,15,1,0,4.07,1,1175.9,1109.6
136,4,Umubano,2019,4,M,4,68.5,34.3,24.5,0.0,4.04,15,1,0,4.07,1,1175.9,1109.6
137,4,Umubano,2019,3,F,1,44.4,30.1,11.5,14.0,3.27,15,1,0,4.07,1,1175.9,1109.6
138,4,Umubano,2019,3,M,3,54.7,29.9,21.7,0.0,3.29,15,1,0,4.07,1,1175.9,1109.6
139,4,Umubano,2019,2,F,2,53.4,29.9,9.0,7.7,2.93,15,1,0,4.07,1,1175.9,1109.6
141,4,Umubano,2019,2,F,3,52.2,30.7,14.3,2.8,4.52,15,1,0,4.07,1,1175.9,1109.6
142,4,Umubano,2019,2,M,5,34.7,25.6,14.9,24.8,4.38,15,1,0,4.07,0,1175.9,1109.6
143,4,Umubano,2019,2,M,5,38.9,34.0,19.2,7.9,2.92,15,1,0,4.07,1,1175.9,1109.6
116,4,Umubano,2020,22,M,1,47.7,22.8,10.8,18.7,4.03,15,1,0,4.07,1,1081.6,1175.9
117,4,Umubano,2020,13,F,3,48.7,33.7,17.3,0.3,3.59,15,1,0,4.07,1,1081.6,1175.9
118,4,Umubano,2020,28,F,8,55.7,17.7,17.5,9.1,3.16,15,1,0,4.07,1,1081.6,1175.9
119,4,Umubano,2020,15,F,5,49.3,32.7,15.9,2.1,3.29,15,1,0,4.07,1,1081.6,1175.9
120,4,Umubano,2020,15,F,3,46.0,24.0,14.4,15.6,3.41,15,1,0,4.07,1,1081.6,1175.9
121,4,Umubano,2020,25,M,1,49.4,33.2,17.5,0.0,2.7,15,1,0,4.07,1,1081.6,1175.9
122,4,Umubano,2020,11,M,4,44.1,28.9,11.9,15.1,4.2,15,1,0,4.07,1,1081.6,1175.9
123,4,Umubano,2020,12,M,1,50.4,19.7,17.5,12.4,2.27,15,1,0,4.07,1,1081.6,1175.9
124,4,Umubano,2020,35,M,1,43.2,32.4,24.2,0.2,2.48,15,1,0,4.07,1,1081.6,1175.9
127,4,Umubano,2020,9,M,7,41.0,31.6,9.4,18.0,3.79,15,1,0,4.07,1,1081.6,1175.9
128,4,Umubano,2020,7,M,3,45.6,23.5,10.2,20.7,3.18,15,1,0,4.07,1,1081.6,1175.9
129,4,Umubano,2020,7,M,3,42.7,26.6,15.5,15.2,3.06,15,1,0,4.07,1,1081.6,1175.9
130,4,Umubano,2020,6,F,6,54.3,34.7,14.7,0.0,2.92,15,1,0,4.07,1,1081.6,1175.9
131,4,Umubano,2020,6,M,5,40.8,32.4,17.1,9.7,2.71,15,1,0,4.07,1,1081.6,1175.9
132,4,Umubano,2020,5,F,5,51.2,27.1,19.9,1.8,3.27,15,1,0,4.07,1,1081.6,1175.9
133,4,Umubano,2020,5,F,7,55.8,22.7,21.9,0.0,3.76,15,1,0,4.07,1,1081.6,1175.9
136,4,Umubano,2020,5,M,4,42.2,31.1,20.0,6.7,4.37,15,1,0,4.07,1,1081.6,1175.9
137,4,Umubano,2020,4,F,6,40.7,18.6,11.0,29.7,3.53,15,1,0,4.07,1,1081.6,1175.9
138,4,Umubano,2020,4,M,6,46.7,26.8,12.8,13.7,3.83,15,1,0,4.07,1,1081.6,1175.9
139,4,Umubano,2020,3,F,2,44.2,40.4,6.0,9.4,3.46,15,1,0,4.07,1,1081.6,1175.9
141,4,Umubano,2020,3,F,8,51.8,20.0,10.3,17.9,4.23,15,1,0,4.07,1,1081.6,1175.9
143,4,Umubano,2020,3,M,4,51.6,20.9,15.1,12.4,2.26,15,1,0,4.07,1,1081.6,1175.9
144,4,Umubano,2020,0,M,7,47.9,27.8,22.5,1.8,4.18,15,1,0,4.07,1,1081.6,1175.9
145,4,Umubano,2020,0,M,5,58.8,30.7,18.0,0.0,3.49,15,1,0,4.07,1,1081.6,1175.9
146,4,Umubano,2020,0,F,6,45.8,27.0,13.3,13.9,2.98,15,1,0,4.07,1,1081.6,1175.9
116,4,Umubano,2021,23,M,1,46.9,40.7,8.5,3.9,2.7,15,1,0,4.07,1,1036.5,1081.6
117,4,Umubano,2021,14,F,3,38.0,21.7,16.6,23.7,3.12,15,1,0,4.07,1,1036.5,1081.6
118,4,Umubano,2021,29,F,1,43.5,33.5,13.9,9.1,3.73,15,1,0,4.07,1,1036.5,1081.6
119,4,Umubano,2021,16,F,1,52.9,39.9,12.3,0.0,2.74,15,1,0,4.07,1,1036.5,1081.6
120,4,Umubano,2021,16,F,6,39.1,28.1,17.4,15.4,3.12,15,1,0,4.07,1,1036.5,1081.6
121,4,Umubano,2021,26,M,1,56.1,37.9,22.7,0.0,3.25,15,1,0,4.07,1,1036.5,1081.6
122,4,Umubano,2021,12,M,1,47.7,41.5,8.9,1.9,2.6,15,1,0,4.07,1,1036.5,1081.6
123,4,Umubano,2021,13,M,1,44.9,35.9,13.6,5.6,3.76,15,1,0,4.07,1,1036.5,1081.6
124,4,Umubano,2021,36,M,1,32.7,23.2,18.9,25.2,3.54,15,1,0,4.07,1,1036.5,1081.6
127,4,Umubano,2021,10,M,4,44.1,33.3,14.0,8.6,2.59,15,1,0,4.07,1,1036.5,1081.6
128,4,Umubano,2021,8,M,5,31.1,23.3,15.2,30.4,3.83,15,1,0,4.07,1,1036.5,1081.6
129,4,Umubano,2021,8,M,4,33.1,26.1,14.8,26.0,1.93,15,1,0,4.07,1,1036.5,1081.6
130,4,Umubano,2021,7,F,3,42.9,29.7,12.6,14.8,3.41,15,1,0,4.07,1,1036.5,1081.6
131,4,Umubano,2021,7,M,7,53.5,27.2,15.1,4.2,3.19,15,1,0,4.07,1,1036.5,1081.6
132,4,Umubano,2021,6,F,5,48.2,31.0,11.6,9.2,3.49,15,1,0,4.07,1,1036.5,1081.6
133,4,Umubano,2021,6,F,3,56.6,26.0,8.7,8.7,2.7,15,1,0,4.07,1,1036.5,1081.6
136,4,Umubano,2021,6,M,3,44.0,26.9,16.9,12.2,2.74,15,1,0,4.07,1,1036.5,1081.6
137,4,Umubano,2021,5,F,3,43.1,32.6,20.1,4.2,3.37,15,1,0,4.07,1,1036.5,1081.6
138,4,Umubano,2021,5,M,3,39.7,31.6,10.0,18.7,3.16,15,1,0,4.07,1,1036.5,1081.6
139,4,Umubano,2021,4,F,3,64.5,35.0,12.4,0.0,2.81,15,1,0,4.07,1,1036.5,1081.6
141,4,Umubano,2021,4,F,6,60.2,28.8,14.2,0.0,3.58,15,1,0,4.07,1,1036.5,1081.6
143,4,Umubano,2021,4,M,4,43.8,31.6,19.0,5.6,3.03,15,1,0,4.07,1,1036.5,1081.6
144,4,Umubano,2021,1,M,3,50.7,24.2,14.1,11.0,3.93,15,1,0,4.07,1,1036.5,1081.6
145,4,Umubano,2021,1,M,7,37.4,41.2,10.6,10.8,3.02,15,1,0,4.07,1,1036.5,1081.6
146,4,Umubano,2021,1,F,3,28.5,30.5,13.2,27.8,3.09,15,1,0,4.07,1,1036.5,1081.6
147,4,Umubano,2021,0,M,6,26.1,23.9,12.8,37.2,2.91,15,1,0,4.07,1,1036.5,1081.6
116,4,Umubano,2022,24,M,1,36.9,30.4,9.8,22.9,2.81,15,1,0,4.07,1,993.1,1036.5
117,4,Umubano,2022,15,F,4,52.1,33.9,10.9,3.1,2.87,15,1,0,4.07,1,993.1,1036.5
118,4,Umubano,2022,30,F,1,45.0,36.7,13.5,4.8,2.83,15,1,0,4.07,1,993.1,1036.5
119,4,Umubano,2022,17,F,2,43.3,8.4,12.2,36.1,2.63,15,1,0,4.07,1,993.1,1036.5
120,4,Umubano,2022,17,F,3,41.9,31.9,21.1,5.1,3.11,15,1,0,4.07,1,993.1,1036.5
121,4,Umubano,2022,27,M,1,41.3,24.2,23.4,11.1,3.82,15,1,0,4.07,1,993.1,1036.5
122,4,Umubano,2022,13,M,1,31.3,28.1,13.1,27.5,3.44,15,1,0,4.07,1,993.1,1036.5
123,4,Umubano,2022,14,M,1,58.2,26.9,24.5,0.0,3.24,15,1,0,4.07,1,993.1,1036.5
124,4,Umubano,2022,37,M,1,41.7,38.8,19.7,0.0,1.63,15,1,0,4.07,1,993.1,1036.5
127,4,Umubano,2022,11,M,4,55.6,22.9,17.4,4.1,3.22,15,1,0,4.07,1,993.1,1036.5
128,4,Umubano,2022,9,M,4,44.8,24.1,12.1,19.0,3.42,15,1,0,4.07,1,993.1,1036.5
129,4,Umubano,2022,9,M,4,49.3,31.0,20.0,0.0,3.52,15,1,0,4.07,1,993.1,1036.5
130,4,Umubano,2022,8,F,5,39.3,37.1,13.8,9.8,2.43,15,1,0,4.07,1,993.1,1036.5
131,4,Umubano,2022,8,M,4,46.3,30.1,21.5,2.1,2.36,15,1,0,4.07,1,993.1,1036.5
132,4,Umubano,2022,7,F,4,44.4,26.7,20.0,8.9,3.74,15,1,0,4.07,1,993.1,1036.5
133,4,Umubano,2022,7,F,1,42.2,30.1,15.4,12.3,2.19,15,1,0,4.07,1,993.1,1036.5
136,4,Umubano,2022,7,M,3,43.5,32.9,13.5,10.1,2.8,15,1,0,4.07,1,993.1,1036.5
137,4,Umubano,2022,6,F,4,29.8,28.0,7.9,34.3,2.68,15,1,0,4.07,1,993.1,1036.5
138,4,Umubano,2022,6,M,7,45.2,31.9,18.2,4.7,2.71,15,1,0,4.07,1,993.1,1036.5
139,4,Umubano,2022,5,F,4,45.0,27.4,18.5,9.1,2.42,15,1,0,4.07,1,993.1,1036.5
141,4,Umubano,2022,5,F,5,36.8,33.6,20.9,8.7,3.02,15,1,0,4.07,1,993.1,1036.5
143,4,Umubano,2022,5,M,6,31.7,22.5,17.9,27.9,3.77,15,1,0,4.07,1,993.1,1036.5
144,4,Umubano,2022,2,M,6,51.6,24.5,16.4,7.5,3.25,15,1,0,4.07,0,993.1,1036.5
145,4,Umubano,2022,2,M,6,49.3,35.7,17.3,0.0,3.36,15,1,0,4.07,1,993.1,1036.5
146,4,Umubano,2022,2,F,3,45.5,35.5,17.9,1.1,3.32,15,1,0,4.07,1,993.1,1036.5
147,4,Umubano,2022,1,M,7,45.9,25.2,11.3,17.6,2.85,15,1,0,4.07,1,993.1,1036.5
148,4,Umubano,2022,0,M,3,60.4,34.2,9.5,0.0,3.75,15,1,0,4.07,1,993.1,1036.5
149,4,Umubano,2022,0,F,5,40.6,25.0,8.1,26.3,3.11,15,1,0,4.07,1,993.1,1036.5
116,4,Umubano,2023,25,M,1,56.3,27.5,17.0,0.0,3.84,15,1,0,4.07,1,1213.5,993.1
117,4,Umubano,2023,16,F,5,50.7,24.4,9.4,15.5,2.59,15,1,0,4.07,1,1213.5,993.1
118,4,Umubano,2023,31,F,5,50.0,34.6,9.3,6.1,3.19,15,1,0,4.07,1,1213.5,993.1
119,4,Umubano,2023,18,F,5,44.5,28.7,15.8,11.0,2.4,15,1,0,4.07,1,1213.5,993.1
120,4,Umubano,2023,18,F,3,50.1,28.4,15.9,5.6,2.59,15,1,0,4.07,1,1213.5,993.1
121,4,Umubano,2023,28,M,1,31.6,27.0,16.1,25.3,3.41,15,1,0,4.07,1,1213.5,993.1
122,4,Umubano,2023,14,M,1,37.9,30.4,12.4,19.3,2.78,15,1,0,4.07,1,1213.5,993.1
123,4,Umubano,2023,15,M,1,51.3,32.2,9.9,6.6,3.49,15,1,0,4.07,1,1213.5,993.1
124,4,Umubano,2023,38,M,1,35.4,24.7,3.6,36.3,3.2,15,1,0,4.07,1,1213.5,993.1
127,4,Umubano,2023,12,M,1,36.8,39.5,12.3,11.4,2.68,15,1,0,4.07,1,1213.5,993.1
128,4,Umubano,2023,10,M,4,51.9,33.8,17.7,0.0,3.37,15,1,0,4.07,1,1213.5,993.1
129,4,Umubano,2023,10,M,6,58.7,33.1,16.2,0.0,2.82,15,1,0,4.07,1,1213.5,993.1
130,4,Umubano,2023,9,F,3,54.8,31.5,15.1,0.0,3.05,15,1,0,4.07,1,1213.5,993.1
131,4,Umubano,2023,9,M,4,55.3,29.7,15.6,0.0,3.27,15,1,0,4.07,1,1213.5,993.1
132,4,Umubano,2023,8,F,4,39.3,41.5,15.5,3.7,3.21,15,1,0,4.07,1,1213.5,993.1
133,4,Umubano,2023,8,F,1,49.8,30.7,18.6,0.9,2.99,15,1,0,4.07,1,1213.5,993.1
136,4,Umubano,2023,8,M,3,43.9,33.5,12.7,9.9,2.34,15,1,0,4.07,1,1213.5,993.1
137,4,Umubano,2023,7,F,5,46.5,31.8,14.2,7.5,3.21,15,1,0,4.07,1,1213.5,993.1
138,4,Umubano,2023,7,M,5,51.2,34.7,16.3,0.0,3.29,15,1,0,4.07,1,1213.5,993.1
139,4,Umubano,2023,6,F,3,45.7,27.9,20.9,5.5,1.96,15,1,0,4.07,1,1213.5,993.1
141,4,Umubano,2023,6,F,2,39.5,32.8,20.2,7.5,3.54,15,1,0,4.07,1,1213.5,993.1
143,4,Umubano,2023,6,M,3,45.6,31.7,12.4,10.3,2.48,15,1,0,4.07,1,1213.5,993.1
145,4,Umubano,2023,3,M,7,41.9,27.0,21.1,10.0,3.13,15,1,0,4.07,1,1213.5,993.1
146,4,Umubano,2023,3,F,5,52.3,29.5,17.8,0.4,1.77,15,1,0,4.07,1,1213.5,993.1
147,4,Umubano,2023,2,M,7,48.8,27.2,15.3,8.7,3.42,15,1,0,4.07,1,1213.5,993.1
148,4,Umubano,2023,1,M,7,57.4,35.0,8.7,0.0,2.9,15,1,0,4.07,1,1213.5,993.1
149,4,Umubano,2023,1,F,4,52.8,30.1,9.3,7.8,3.51,15,1,0,4.07,0,1213.5,993.1
150,4,Umubano,2023,0,M,6,53.8,41.2,16.6,0.0,2.91,15,1,0,4.07,1,1213.5,993.1
154,5,Kwitonda,2010,15,F,3,54.7,29.9,21.6,0.0,3.68,18,1,0,3.3,1,1086.3,1086.3
155,5,Kwitonda,2010,4,M,3,36.8,29.0,24.3,9.9,3.01,18,1,0,3.3,1,1086.3,1086.3
156,5,Kwitonda,2010,6,M,4,48.8,28.6,13.7,8.9,3.67,18,1,0,3.3,1,1086.3,1086.3
157,5,Kwitonda,2010,18,F,4,44.4,37.3,14.6,3.7,2.52,18,1,0,3.3,1,1086.3,1086.3
158,5,Kwitonda,2010,10,M,6,33.5,27.4,16.2,22.9,3.02,18,1,0,3.3,1,1086.3,1086.3
